route;Waypoint1;Waypoint2;Waypoint3;Error;Info
mexgro.mex091d;+X270076;+X111214;+X774342;SHARP_ANGLE;155.49
mexgro.mex095ato;+X127645;+X782141;+X816359;SHARP_ANGLE;156.67
mexgro.mex095ato;+X168263;+X666737;+X881907;SHARP_ANGLE;145.73
mexgro.mex095ato;+X581901;+X973419;+X148149;SHARP_ANGLE;149.44
mexgro.mex095daca;MEX95D;;;LABEL_SELFREF;NO_ABBREV
mexgro.mex198;+X150913;+X813954;+X320487;SHARP_ANGLE;140.03
mexgro.mex198;+X543661;+X438547;Pin;SHARP_ANGLE;153.64
mexgto.mex051yur;MEX51;;;LABEL_SELFREF;NO_ABBREV
mexmor.mex095d;+X426440;+X264414;MEX160D;SHARP_ANGLE;153.22
mexnay.mex015dtep;MEX15D_N;;;LABEL_SELFREF;NO_ABBREV
mexnay.mex068d;Gua;+X3;+X2;SHARP_ANGLE;135.15
mexoax.mex179;+X305700;+X710890;+X483422;SHARP_ANGLE;142.63
mexoax.mex179;+X417988;CCenHis;+X395962;SHARP_ANGLE;141.04
mexoax.mex179;+X733607;+X889300;SanCho;SHARP_ANGLE;162.82
mexoax.mex179;+X819359;+X724407;+X417988;SHARP_ANGLE;135.30
mexson.mex015dobr;MEX15D_N;;;LABEL_SELFREF;NO_ABBREV
mexson.mex015dobr;MEX15D_S;;;LABEL_SELFREF;NO_ABBREV
mexver.mex150d;MEX150_Mal;+X5;+X6;SHARP_ANGLE;143.67
mexchih.mex024gua;MEX24;;;LABEL_SELFREF;NO_ABBREV
mexchih.mex024ver;+X421804;+X584633;+X318047;SHARP_ANGLE;150.33
mexchih.mex024ver;+X978604;+X324511;+X689146;SHARP_ANGLE;146.29
mexchis.mex190;+X142738;+X461602;+X519495;SHARP_ANGLE;153.96
mexchis.mex190;+X406896;+X622963;Cho;SHARP_ANGLE;139.51
mexchis.mex190;+X517894;+X205917;+X173646;SHARP_ANGLE;144.27
mexchis.mex190;Cho;+X828619;+X887017;SHARP_ANGLE;159.99
mexchis.mex190sum;+X609342;+X934616;+X177551;SHARP_ANGLE;157.62
mexchis.mex190sum;+X696681;+X339152;+X427177;SHARP_ANGLE;138.55
mexchis.mex195;+X238274;Ixt;+X792822;SHARP_ANGLE;136.53
mexchis.mex195;+X560087;+X860536;+X524671;SHARP_ANGLE;140.96
mexchis.mex195;+X614159;+X347344;+X831981;SHARP_ANGLE;150.73
mexchis.mex195;+X877098;+X922475;+X736964;SHARP_ANGLE;168.05
mexchis.mex195;+X919325;+X794910;+X877098;SHARP_ANGLE;145.70
mexchis.mex195;+X922475;+X736964;+X572744;SHARP_ANGLE;140.73
mexchis.mex200jua;+X103674;+X217255;+X239664;SHARP_ANGLE;142.16
mexchis.mex200jua;+X239664;+X587524;+X783965;SHARP_ANGLE;142.60
mexchis.mex200jua;+X587524;+X783965;+X755440;SHARP_ANGLE;135.41
mexchis.mex200jua;+X755440;+X555210;UniJua;SHARP_ANGLE;143.20
mexchis.mex200jua;+X938641;+X103674;+X217255;SHARP_ANGLE;151.54
mexchis.mex200lib;MEX200;;;LABEL_SELFREF;NO_ABBREV
mexchis.mex211;+X126120;+X577826;+X457475;SHARP_ANGLE;158.39
mexchis.mex211;+X614281;+X884143;Ber;SHARP_ANGLE;155.93
mexchis.mex211;+X716743;+X614281;+X884143;SHARP_ANGLE;145.12
mexchis.mex307;FlorCafe;+X698039;+X121357;SHARP_ANGLE;136.99
mexcol.mex200man;MEX200_W;;;LABEL_SELFREF;NO_ABBREV
mexdf.ctobic;1;EjeCen_N;;DUPLICATE_COORDS;(19.465093,-99.137473)
mexdgo.mex024;+X537971;+X471310;+X479570;SHARP_ANGLE;154.64
mexdgo.mex040;+X189131;+X892398;Oti;SHARP_ANGLE;135.71
mexdgo.mex040;+X950098;+X646831;+X982244;SHARP_ANGLE;136.33
mexdgo.mex040;Cos;+X179589;+X822362;SHARP_ANGLE;148.27
mexemex.emex001;+X288604;+X710121;SanTomPla;SHARP_ANGLE;145.96
mexemex.emex002;+X123582;+X315445;SanTomPla;SHARP_ANGLE;137.15
mexemex.emex002;+X302249;+X835804;ValBra;SHARP_ANGLE;135.21
mexemex.emex002;+X500024;+X526551;DonGue;SHARP_ANGLE;148.63
mexemex.emex002;+X526551;DonGue;+X919572;SHARP_ANGLE;135.25
mexemex.emex002;SanTomPla;+X302249;+X835804;SHARP_ANGLE;140.54
mexemex.emex003;+X371775;+X333377;+X447529;SHARP_ANGLE;137.01
mexemex.emex003;+X562678;Tla_W;+X691889;SHARP_ANGLE;150.25
mexemex.emex004;+X127808;+X317963;+X188212;SHARP_ANGLE;145.37
mexemex.emex004;+X317963;+X188212;+X302333;SHARP_ANGLE;166.16
mexemex.emex004;+X968459;+X940020;+X524691;SHARP_ANGLE;152.25
mexemex.emex004;SanLuisTax;+X968459;+X940020;SHARP_ANGLE;148.81
mexemex.emex005;+X753502;SanLuisAna;+X770314;SHARP_ANGLE;140.87
mexemex.emex007;+X290075;+X502853;+X206327;SHARP_ANGLE;166.54
mexemex.emex007mor;+X320071;+X652597;+X931523;SHARP_ANGLE;150.39
mexemex.emex010;+X602461;Potr;+X250607;SHARP_ANGLE;142.33
mexemex.emex010;+X772651;+X986973;+X271491;SHARP_ANGLE;142.18
mexemex.emex012;+X430898;+X572344;+X954408;SHARP_ANGLE;147.50
mexemex.emex012;+X989532;+X430898;+X572344;SHARP_ANGLE;159.35
mexemex.mex015val;+X702967;+X256687;+X695116;SHARP_ANGLE;144.26
mexemex.mex115tlm;+X981585;+X453513;+X803034;SHARP_ANGLE;158.80
mexemex.mex134;+X116019;+X963228;Tem_W;SHARP_ANGLE;154.66
mexemex.mex134;+X159321;+X742515;Hui;SHARP_ANGLE;162.15
mexemex.mex134;+X432720;+X568975;AlmGra;SHARP_ANGLE;142.68
mexemex.mex134;+X538473;+X398567;ValBra_E;SHARP_ANGLE;144.68
mexemex.mex134;+X676435;+X432720;+X568975;SHARP_ANGLE;152.68
mexemex.mex134;+X742515;Hui;+X775799;SHARP_ANGLE;157.90
mexemex.mex134;+X934069;+X849835;SanSebCar_W;SHARP_ANGLE;146.20
mexemex.mex134;+X963228;Tem_W;Tem_E;SHARP_ANGLE;143.34
mexemex.mex134;Tem_E;ValBra_W;+X934069;SHARP_ANGLE;148.61
mexemex.mex134;Zol_E;+X884417;Tej;SHARP_ANGLE;160.73
mexemex.mex134;Zol_W;+X174131;Zol_E;SHARP_ANGLE;151.65
mexgro.mex051;+X126149;+X924918;Alm;SHARP_ANGLE;153.15
mexgro.mex093;+X236392;+X257711;+X384172;SHARP_ANGLE;148.46
mexgro.mex093;+X241624;+X714313;+X809280;SHARP_ANGLE;155.47
mexgro.mex093;+X296251;+X445255;+X731244;SHARP_ANGLE;148.02
mexgro.mex093;+X408109;+X618017;+X468336;SHARP_ANGLE;155.48
mexgro.mex093;+X593346;+X544430;+X241624;SHARP_ANGLE;153.96
mexgro.mex093;+X615189;+X987123;+X594829;SHARP_ANGLE;164.66
mexgro.mex093;+X897042;Zoy;Pet;SHARP_ANGLE;137.48
mexgro.mex093;+X987123;+X594829;+X256490;SHARP_ANGLE;137.04
mexgro.mex095;+X158593;+X205984;Zin;SHARP_ANGLE;147.39
mexgro.mex095;+X344222;+X771765;+X722024;SHARP_ANGLE;138.51
mexgro.mex095;+X513580;+X591727;Zum;SHARP_ANGLE;135.58
mexgro.mex095;+X885443;Tax_S;+X166338;SHARP_ANGLE;155.67
mexgro.mex095cru;+X150913;+X813954;+X320487;SHARP_ANGLE;140.03
mexgro.mex095cru;+X543661;+X438547;Pin;SHARP_ANGLE;153.64
mexgro.mex095fil;+X168263;+X666737;+X881907;SHARP_ANGLE;145.73
mexgro.mex134;+X332854;+X287721;+X242753;SHARP_ANGLE;138.79
mexgro.mex200;+X862503;+X827214;+X573613;SHARP_ANGLE;150.93
mexgro.mex200ato;+X816359;+X782141;+X127645;SHARP_ANGLE;156.67
mexgro.mex200ato;MEX200;;;LABEL_SELFREF;NO_ABBREV
mexgro.mex200mar;MEX200;;;LABEL_SELFREF;NO_ABBREV
mexgro.mex200vie;MEX200_Pan;;;LABEL_SELFREF;NO_COLOC
mexgto.mex110;+X387844;+X519755;Qui;SHARP_ANGLE;146.94
mexgto.mex110;CarrPan_N;+X201966;+X516007;SHARP_ANGLE;135.28
mexgto.mex110;CarrPan_S;CarrPan_N;+X201966;SHARP_ANGLE;138.16
mexhgo.mex085;+X392163;+X611314;+X569124;SHARP_ANGLE;153.36
mexhgo.mex085;+X611314;+X569124;+X762647;SHARP_ANGLE;153.37
mexhgo.mex105;+X154391;+X183067;+X580560;SHARP_ANGLE;155.39
mexhgo.mex105;+X183067;+X580560;+X993740;SHARP_ANGLE;155.40
mexhgo.mex105;+X913836;+X763561;+X968373;SHARP_ANGLE;138.94
mexhgo.mex105;Hue;+X258675;+X522709;SHARP_ANGLE;135.60
mexhgo.mex127;+X116298;Tec;+X391867;SHARP_ANGLE;137.94
mexjal.mex015;+X573498;+X460809;+X241210;SHARP_ANGLE;137.99
mexjal.mex054tec;MEX54;;;LABEL_SELFREF;NO_ABBREV
mexjal.mex054tux;MEX54;;;LABEL_SELFREF;NO_ABBREV
mexjal.mex080aca;MEX80_E;;;LABEL_SELFREF;NO_ABBREV
mexjal.mex080aca;MEX80_W;;;LABEL_SELFREF;NO_ABBREV
mexjal.mex080hue;+X763569;+X732433;+X666110;SHARP_ANGLE;141.71
mexjal.mex110;+X353415;ENar;Gua;SHARP_ANGLE;151.54
mexjal.mex110;COL/JAL;+X353415;ENar;SHARP_ANGLE;159.98
mexmich.mex014;+X468743;+X923132;+X866593;SHARP_ANGLE;148.78
mexmich.mex014;Tin_E;+X468743;+X923132;SHARP_ANGLE;142.45
mexmich.mex015;+X411741;Car;+X876582;SHARP_ANGLE;152.91
mexmich.mex015;+X574716;+X908116;+X142815;SHARP_ANGLE;139.90
mexmich.mex037;Per;Qui;+X526746;SHARP_ANGLE;137.37
mexmich.mex051;+X657973;Chi;+X836878;SHARP_ANGLE;139.97
mexmich.mex051;CerCol;+X730098;+X161646;SHARP_ANGLE;147.62
mexmich.mex051;Zic;+X928319;+X609836;SHARP_ANGLE;148.32
mexmich.mex110zam;MEX110;;;LABEL_SELFREF;NO_COLOC
mexmor.mex095;Hui;+X169070;Coaj;SHARP_ANGLE;142.68
mexmor.mex113;+X129713;+X551706;FelNeri_S;SHARP_ANGLE;139.10
mexnay.mex005;+X298710;+X973996;+X425995;SHARP_ANGLE;142.78
mexnay.mex011;+X144373;+X919520;+X207366;SHARP_ANGLE;141.49
mexnay.mex076ixt;+X586455;+X279095;+X458908;SHARP_ANGLE;137.93
mexnl.m009;PrivUxm;Pue3;Pue2;SHARP_ANGLE;137.92
mexnl.m009;Pue4;PrivUxm;Pue3;SHARP_ANGLE;139.52
mexnl.m024;Agu_N;Agu;;DUPLICATE_COORDS;(25.673291,-100.339642)
mexoax.mex125;+X118865;SanTomOco;+X729996;SHARP_ANGLE;147.93
mexoax.mex125;SanJuanHue;+X832859;+X752296;SHARP_ANGLE;146.64
mexoax.mex131;+X594422;+X283850;Pol;SHARP_ANGLE;147.96
mexoax.mex131;SanAgu;+X534444;+X504886;SHARP_ANGLE;136.85
mexoax.mex175;+X141659;+X522889;+X124786;SHARP_ANGLE;156.23
mexoax.mex175;+X239072;+X101558;+X523978;SHARP_ANGLE;145.97
mexoax.mex175;+X412075;+X942325;+X186234;SHARP_ANGLE;149.49
mexoax.mex175;+X458590;PluHid;+X488386;SHARP_ANGLE;154.73
mexoax.mex175;+X485940;+X770507;+X409722;SHARP_ANGLE;140.74
mexoax.mex175;+X534921;+X997213;+X642678;SHARP_ANGLE;161.96
mexoax.mex175;+X642678;+X904128;+X402041;SHARP_ANGLE;142.15
mexoax.mex175;+X644080;+X489912;+X543702;SHARP_ANGLE;137.01
mexoax.mex175;+X663147;+X427125;+X556458;SHARP_ANGLE;166.57
mexoax.mex175;+X668532;TieCol_S;+X192698;SHARP_ANGLE;153.65
mexoax.mex175;+X725419;SanMigRio;+X186348;SHARP_ANGLE;144.01
mexoax.mex175;SanPedYul;+X904670;+X436772;SHARP_ANGLE;165.65
mexoax.mex175;TieCol_S;+X192698;TieCol_N;SHARP_ANGLE;141.22
mexoax.mex179zac;+X220204;+X641425;+X148229;SHARP_ANGLE;139.08
mexoax.mex182;+X297397;+X207500;PlanGua;SHARP_ANGLE;139.12
mexoax.mex182;+X465175;Nar;+X166352;SHARP_ANGLE;147.16
mexoax.mex182;+X712343;+X583638;+X297397;SHARP_ANGLE;140.54
mexoax.mex182;HuaJim;+X413805;+X529195;SHARP_ANGLE;139.84
mexpue.mex131;+X856218;+X880080;AveBenJua_S;SHARP_ANGLE;141.77
mexpue.mex182;+X218673;+X756008;+X694071;SHARP_ANGLE;154.57
mexqro.mex120;+X223235;+X410255;+X405008;SHARP_ANGLE;167.46
mexqro.mex120;+X232610;+X697178;+X983046;SHARP_ANGLE;145.63
mexqro.mex120;+X872791;+X232610;+X697178;SHARP_ANGLE;143.11
mexqro.mex120;+X908955;+X999677;+X976311;SHARP_ANGLE;148.54
mexqro.mex120;+X922809;RioEsc;+X872791;SHARP_ANGLE;161.82
mexqro.mex120;+X963164;+X739494;EstMicPin;SHARP_ANGLE;139.99
mexqro.mex120;RioEsc;+X872791;+X232610;SHARP_ANGLE;150.58
mexqro.qro150;+X142494;+X813478;+X715695;SHARP_ANGLE;144.11
mexqro.qro150;+X418658;Sus;+X636226;SHARP_ANGLE;137.64
mexqro.qro150;+X591129;+X418658;Sus;SHARP_ANGLE;143.55
mexqro.qro150;+X813478;+X715695;+X170608;SHARP_ANGLE;143.59
mexqro.qro180;+X145786;+X845133;AcaZar;SHARP_ANGLE;152.47
mexqro.qro180;Jac;+X145786;+X845133;SHARP_ANGLE;142.12
mexqro.qro190;+X702239;+X520187;Zoy;SHARP_ANGLE;139.42
mexqro.qro200;+X162282;+X543569;QRO/HGO;SHARP_ANGLE;135.58
mexsin.mex040;+X512272;Pet;+X697071;SHARP_ANGLE;149.56
mexslp.mex037vrc;MEX37_N;;;LABEL_SELFREF;NO_ABBREV
mexslp.mex037vrc;MEX37_S;;;LABEL_SELFREF;NO_ABBREV
mexslp.mex070;+X214532;SLP27_W;+X950154;SHARP_ANGLE;141.17
mexslp.mex070;+X621453;+X509727;+X193124;SHARP_ANGLE;145.68
mexslp.mex070tam;+X503525;+X594972;+X918604;SHARP_ANGLE;160.89
mexslp.mex070tam;+X594972;+X918604;Tam;SHARP_ANGLE;154.82
mexslp.mex080arr;MEX80_E;;;LABEL_SELFREF;NO_ABBREV
mexslp.mex080arr;MEX80_W;;;LABEL_SELFREF;NO_ABBREV
mexslp.mex085;+X310363;+X860766;BarPro;SHARP_ANGLE;148.93
mexslp.mex085;HGO/SLP;+X153543;+X632003;SHARP_ANGLE;159.17
mexslp.mex120;+X595262;Con;+X413056;SHARP_ANGLE;157.19
mexson.mex002nac;MEX2;;;LABEL_SELFREF;NO_ABBREV
mextam.mex101;+X250544;+X692766;BalChi;SHARP_ANGLE;151.96
mextam.mex101;+X454163;+X676139;+X181420;SHARP_ANGLE;161.10
mextam.mex101;+X546249;+X454163;+X676139;SHARP_ANGLE;142.07
mextam.mex101;+X692766;BalChi;+X873210;SHARP_ANGLE;146.04
mextlax.mex119luc;MEX119;;;LABEL_SELFREF;NO_ABBREV
mextlax.mex119ten;MEX119_E;;;LABEL_SELFREF;NO_ABBREV
mextlax.mex119ten;MEX119_W;;;LABEL_SELFREF;NO_ABBREV
mexver.mex125;+X321578;+X452777;Tom;SHARP_ANGLE;149.53
mexver.mex125;+X718727;Pre;+X179841;SHARP_ANGLE;140.61
mexver.mex125;SanJoseNer;+X321578;+X452777;SHARP_ANGLE;140.30
mexver.mex127pap;MEX127;;;LABEL_SELFREF;NO_ABBREV
mexver.mex131tla;AnePil;+X126343;+X970339;SHARP_ANGLE;135.15
mexver.mex140;+X770759;+X723994;+X677929;SHARP_ANGLE;141.60
mexver.mex140;RafLuc;+X917559;+X978481;SHARP_ANGLE;138.10
mexver.mex140cac;MEX140;;;LABEL_SELFREF;NO_ABBREV
mexver.mex140chi;MEX140_E;;;LABEL_SELFREF;NO_ABBREV
mexver.mex140chi;MEX140_W;;;LABEL_SELFREF;NO_ABBREV
mexver.mex145ale;MEX145;;;LABEL_SELFREF;NO_ABBREV
mexver.mex145tem;MEX145;;;LABEL_SELFREF;NO_ABBREV
mexver.mex150;+X811142;+X919056;+X911577;SHARP_ANGLE;136.12
mexver.mex180;+X822699;+X569819;+X288683;SHARP_ANGLE;137.11
mexver.mex185sot;Aca;+X389947;+X339332;SHARP_ANGLE;140.42
mexyuc.mex176dzi;MEX176;;;LABEL_SELFREF;NO_ABBREV
mexyuc.mex180hal;MEX180_E;;;LABEL_SELFREF;NO_ABBREV
mexyuc.mex180hal;MEX180_W;;;LABEL_SELFREF;NO_ABBREV
mexyuc.mex180hoc;MEX180_E;;;LABEL_SELFREF;NO_ABBREV
mexyuc.mex180hoc;MEX180_W;;;LABEL_SELFREF;NO_ABBREV
mexyuc.mex180tah;MEX180_E;;;LABEL_SELFREF;NO_ABBREV
mexyuc.mex180tix;MEX180_E;;;LABEL_SELFREF;NO_ABBREV
mexyuc.mex180tix;MEX180_W;;;LABEL_SELFREF;NO_ABBREV
mexyuc.mex281hun;MEX281_HunN;;;LABEL_SELFREF;NO_ABBREV
mexyuc.mex281sis;MEX281;;;LABEL_SELFREF;NO_ABBREV
mexyuc.yuc01;1_E;1_W;;DUPLICATE_COORDS;(20.90243,-89.675426)
mexzac.mex054;+X130568;+X179471;+X925118;SHARP_ANGLE;135.02
mexzac.mex054oro;MEX54;;;LABEL_SELFREF;NO_ABBREV
mi.mi185;FortSt;MainSt;;DUPLICATE_COORDS;(45.85038,-84.61699)
mi.lect;I-75(48A);I-75(47B);USA/CAN;SHARP_ANGLE;140.77
mi.lhct;I-75(373);I-75(359);;VISIBLE_DISTANCE;14.61
mi.lhctsprced;MacTrl;I-75BS_N;MI28;SHARP_ANGLE;136.89
mi.lsctcop;US41_Pho;MI26_Eag;;DUPLICATE_COORDS;(47.388944,-88.277893)
mkd.r01102;BulAleMak;BlaSteSki;Mad_S;SHARP_ANGLE;135.11
mkd.r01209;+X25;+X38;TekKor;SHARP_ANGLE;164.74
mkd.r01209;+X38;TekKor;+X61;SHARP_ANGLE;155.86
mkd.r01209;+X54;+X19;R29275;SHARP_ANGLE;147.38
mkd.r01209;+X85;Lis;+X54;SHARP_ANGLE;151.95
mkd.r01209;Lis;+X54;+X19;SHARP_ANGLE;145.33
mkd.r01306;+X35;Ost;+X18;SHARP_ANGLE;156.89
mkd.r01306;Ost;+X18;+X14;SHARP_ANGLE;147.45
mkd.r02332;+X35;+X92;+X70;SHARP_ANGLE;145.06
mkd.r02332;+X70;+X39;Babe;SHARP_ANGLE;145.96
mkd.r02332;+X92;+X70;+X39;SHARP_ANGLE;138.61
mlt.t018;T5/T17;T17_W;TriqKbi_E;SHARP_ANGLE;144.41
mmr.ah001;Bil;AungThaSt;;VISIBLE_DISTANCE;16.44
mmr.ah001;Dam;Twin;;VISIBLE_DISTANCE;13.51
mmr.ah001;HpaDoRd;PenKyaRd;;VISIBLE_DISTANCE;13.24
mmr.ah001;Kal;Kale;;VISIBLE_DISTANCE;14.30
mmr.ah001;Kan;Lal;;VISIBLE_DISTANCE;20.98
mmr.ah001;Kaw;Kyo;;VISIBLE_DISTANCE;14.03
mmr.ah001;Kya;Kal;;VISIBLE_DISTANCE;27.00
mmr.ah001;Min;Bil;;VISIBLE_DISTANCE;12.11
mmr.ah001;MyaKaLay;DuYinSeik;;VISIBLE_DISTANCE;12.32
mmr.ah001;MyaPayRd;MaAu;;VISIBLE_DISTANCE;12.26
mmr.ah001;MyoShaRd;PobThiCirRd;;VISIBLE_DISTANCE;10.05
mmr.ah001;PalSak;Ton;;VISIBLE_DISTANCE;32.92
mmr.ah001;Pei;WinSein_E;;VISIBLE_DISTANCE;10.19
mmr.ah001;PobThiCirRd;Ban;;VISIBLE_DISTANCE;12.54
mmr.ah001;Pya;Kha;;VISIBLE_DISTANCE;14.68
mmr.ah001;Pyaw;DaHatTan;;VISIBLE_DISTANCE;19.18
mmr.ah001;SakLamRd;Pya;;VISIBLE_DISTANCE;17.83
mmr.ah001;TatExpy;ThitSaSt;;VISIBLE_DISTANCE;20.24
mmr.ah001;THA/MMR;Kaw;;VISIBLE_DISTANCE;28.95
mmr.ah001;ThaPhayAir;TheWunRd;;VISIBLE_DISTANCE;10.29
mmr.ah001;TharGaYa;YaeNi;;VISIBLE_DISTANCE;11.79
mmr.ah001;TheWunRd;Kume;;VISIBLE_DISTANCE;25.43
mmr.ah001;ThitSaSt;Pay;;VISIBLE_DISTANCE;11.78
mmr.ah001;TraSt;Pyu;;VISIBLE_DISTANCE;13.63
mmr.ah001;Twin;PalSak;;VISIBLE_DISTANCE;17.28
mmr.ah001;Yed;TharGaYa;;VISIBLE_DISTANCE;12.75
mmr.ah001;ZezRd;MokePaLin;;VISIBLE_DISTANCE;14.02
mmr.ah001yan;NH8;ThaRd;;VISIBLE_DISTANCE;10.66
mmr.ah001yan;SeiMyaRd;Int;;VISIBLE_DISTANCE;12.00
mmr.ah002;Dam;Twin;;VISIBLE_DISTANCE;13.51
mmr.ah002;HeHoe;Aun;;VISIBLE_DISTANCE;14.02
mmr.ah002;Kal;Kale;;VISIBLE_DISTANCE;14.30
mmr.ah002;Kan;Lal;;VISIBLE_DISTANCE;20.98
mmr.ah002;KhoLam;NH45;;VISIBLE_DISTANCE;31.45
mmr.ah002;Kun;ManNaw;;VISIBLE_DISTANCE;19.08
mmr.ah002;Kya;Kal;;VISIBLE_DISTANCE;27.00
mmr.ah002;LoiPangKoi;MongLahRd;;VISIBLE_DISTANCE;13.63
mmr.ah002;MainSt;Pay;;VISIBLE_DISTANCE;35.41
mmr.ah002;ManNaw;KhoLam;;VISIBLE_DISTANCE;11.56
mmr.ah002;Mon;TaKaw;;VISIBLE_DISTANCE;38.61
mmr.ah002;MongLahRd;WanTon;;VISIBLE_DISTANCE;30.08
mmr.ah002;MongPawn;NH5;;VISIBLE_DISTANCE;20.60
mmr.ah002;MyaPayRd;MaAu;;VISIBLE_DISTANCE;12.26
mmr.ah002;NH44;MongPawn;;VISIBLE_DISTANCE;12.47
mmr.ah002;NH45;NH44;;VISIBLE_DISTANCE;13.42
mmr.ah002;NH49_E;LoiPangKoi;;VISIBLE_DISTANCE;30.33
mmr.ah002;PalSak;Ton;;VISIBLE_DISTANCE;32.92
mmr.ah002;Pya;Kha;;VISIBLE_DISTANCE;14.68
mmr.ah002;SakLamRd;Pya;;VISIBLE_DISTANCE;17.83
mmr.ah002;TacAir;WanMaiLo;;VISIBLE_DISTANCE;22.79
mmr.ah002;Tha;NH1/4;;VISIBLE_DISTANCE;11.30
mmr.ah002;ThaPhayWa;TheWunRd;;VISIBLE_DISTANCE;10.29
mmr.ah002;TheWunRd;Kume;;VISIBLE_DISTANCE;25.43
mmr.ah002;Twin;PalSak;;VISIBLE_DISTANCE;17.28
mmr.ah002;WanMaiLo;NH49_E;;VISIBLE_DISTANCE;17.29
mmr.ah002;WanTon;Mon;;VISIBLE_DISTANCE;17.65
mmr.ah003;Mon;WangKong;;VISIBLE_DISTANCE;40.44
mmr.ah014;Hsi;NH312;;VISIBLE_DISTANCE;20.26
mmr.ah014;Kut;NH34;;VISIBLE_DISTANCE;12.65
mmr.ah014;LunKyaw;PyiMogRd;;VISIBLE_DISTANCE;11.10
mmr.ah014;Nam;Kut;;VISIBLE_DISTANCE;23.20
mmr.ah014;NH312;NH43;;VISIBLE_DISTANCE;24.71
mmr.ah014;NH34;Las_N;;VISIBLE_DISTANCE;21.43
mmr.ah014;NH43;HsumHsai;;VISIBLE_DISTANCE;11.76
mmr.ah014;ZayAnn;NH44;;VISIBLE_DISTANCE;11.76
mmr.ah111;KartPew;WanHpai;;VISIBLE_DISTANCE;29.11
mmr.ah111;Nam;Ton;;VISIBLE_DISTANCE;21.73
mmr.ah111;NawKawGyi;Nam;;VISIBLE_DISTANCE;20.88
mmr.ah111;NH442;KartPew;;VISIBLE_DISTANCE;14.54
mmr.ah111;Shan;Pin;;VISIBLE_DISTANCE;11.58
mmr.ah111;Ton;NH442;;VISIBLE_DISTANCE;13.12
mmr.ah111;WanHpai;Shan;;VISIBLE_DISTANCE;10.95
mmr.ah123;BilRan;Myi;;VISIBLE_DISTANCE;46.88
mmr.ah123;Myi;Bok;;VISIBLE_DISTANCE;19.68
mn.mn299;MN299_N;MN299_W;;DUPLICATE_COORDS;(44.297062,-93.260171)
mne.e65;+X420433;M1/M1.1;+X960831;SHARP_ANGLE;177.09
mne.e65;+X865888;+X144796;+X521799;SHARP_ANGLE;144.53
mne.e65;+X917853;R21;+X342300;SHARP_ANGLE;148.44
mne.e80;+X420433;M1/M1.1;+X960831;SHARP_ANGLE;177.09
mne.e80;+X865888;+X144796;+X521799;SHARP_ANGLE;144.53
mne.e80;+X917853;R21;+X342300;SHARP_ANGLE;148.44
mne.m002;+X116921;+X982913;+X543225;SHARP_ANGLE;157.17
mne.m002;+X610417;+X116921;+X982913;SHARP_ANGLE;163.65
mne.m002;+X865888;+X144796;+X521799;SHARP_ANGLE;144.53
mne.m002;+X917853;R21;+X342300;SHARP_ANGLE;148.44
mne.m002;M1;+X562280;+X610417;SHARP_ANGLE;153.38
mne.m006;+X561609;+X982975;+X652068;SHARP_ANGLE;141.28
mne.m006;+X831689;+X682243;+X527073;SHARP_ANGLE;136.60
mne.m006;+X982975;+X652068;R10;SHARP_ANGLE;138.28
mne.m008;DonMor;+X282153;+X568033;SHARP_ANGLE;149.74
mne.m010;+X624763;+X770952;+X911647;SHARP_ANGLE;136.93
mne.m010;+X628285;Lap;Sta;SHARP_ANGLE;164.62
mne.m010;Lap;Sta;+X537222;SHARP_ANGLE;167.03
mne.r001;+X101485;+X457193;R25_W;SHARP_ANGLE;160.06
mne.r001;+X121870;+X935392;+X194584;SHARP_ANGLE;166.09
mne.r001;+X188452;+X450943;+X990628;SHARP_ANGLE;170.68
mne.r001;+X194584;+X661530;+X787430;SHARP_ANGLE;172.55
mne.r001;+X362280;+X101485;+X457193;SHARP_ANGLE;171.58
mne.r001;+X387469;+X723985;+X695583;SHARP_ANGLE;164.58
mne.r001;+X450943;+X990628;+X362280;SHARP_ANGLE;170.21
mne.r001;+X579668;+X710502;+X696018;SHARP_ANGLE;150.94
mne.r001;+X661530;+X787430;+X188452;SHARP_ANGLE;167.70
mne.r001;+X695583;+X121870;+X935392;SHARP_ANGLE;169.96
mne.r001;+X696018;+X387469;+X723985;SHARP_ANGLE;170.92
mne.r001;+X710502;+X696018;+X387469;SHARP_ANGLE;168.64
mne.r001;+X723985;+X695583;+X121870;SHARP_ANGLE;166.95
mne.r001;+X743912;+X579668;+X710502;SHARP_ANGLE;168.17
mne.r001;+X787430;+X188452;+X450943;SHARP_ANGLE;156.85
mne.r001;+X935392;+X194584;+X661530;SHARP_ANGLE;169.04
mne.r001;+X990628;+X362280;+X101485;SHARP_ANGLE;170.51
mne.r001;M1;+X681994;+X743912;SHARP_ANGLE;167.44
mne.r005;+X616663;+X226245;+X208014;SHARP_ANGLE;143.77
mne.r006;+X324336;+X856688;Raz;SHARP_ANGLE;155.76
mne.r006;M5;+X646986;+X592607;SHARP_ANGLE;143.18
mne.r009;+X206170;+X345254;+X243263;SHARP_ANGLE;163.43
mne.r009;+X243263;+X321374;+X935765;SHARP_ANGLE;136.70
mne.r009;+X321374;+X935765;+X350451;SHARP_ANGLE;147.84
mne.r009;+X345254;+X243263;+X321374;SHARP_ANGLE;140.99
